"ac.ha","name","geo","sero","year","ac.na"
"CY029527","duck_Vietnam_1233_2005","Vietnam","H5N1","2005.496","CY029529"
"CY029543","duck_Vietnam_1469_2005","Vietnam","H5N1","2005.496","CY029545"
"CY029551","duck_Vietnam_1771_2005","Vietnam","H5N1","2005.496","CY029553"
"CY031619","duck_Vietnam_NCVD01_2005","Vietnam","H5N1","2005.496","CY031621"
"CY033185","duck_Vietnam_NCVD08_2005","Vietnam","H5N1","2005.496","CY033187"
"CY034214","chicken_Vietnam_NCVD09_2005","Vietnam","H5N1","2005.496","CY034216"
"CY034766","duck_Vietnam_177_2005","Vietnam","H5N1","2005.496","CY034768"
"CY034774","duck_Vietnam_NCVD06_2005","Vietnam","H5N1","2005.496","CY034776"
"CY035898","chicken_Vietnam_NCVD12_2005","Vietnam","H5N1","2005.496","CY035900"
"CY036719","chicken_Vietnam_NCVD11_2005","Vietnam","H5N1","2005.496","CY036721"
"CY094823","duck_Vietnam_CK177_2005","Vietnam","H5N1","2005.496","CY094825"
"CY116646","Indonesia_5_2005","Indonesia","H5N1","2005.496","CY116648"
"CY116654","ferret_Indonesia_5_F1_2005","Indonesia","H5N1","2005.496","CY116656"
"CY116662","ferret_Indonesia_5_F2_2005","Indonesia","H5N1","2005.496","CY116664"
"CY116670","ferret_Indonesia_5_F3_2005","Indonesia","H5N1","2005.496","CY116672"
"CY116678","ferret_Indonesia_5_F5_2005","Indonesia","H5N1","2005.496","CY116680"
"CY116686","ferret_Indonesia_5_F6_2005","Indonesia","H5N1","2005.496","CY116688"
"CY116694","ferret_Indonesia_5_F7_2005","Indonesia","H5N1","2005.496","CY116696"
"DQ095612","Bar_headed_Goose_Qinghai_59_05","China","H5N1","2005.496","DQ095652"
"DQ095613","Bar_headed_Goose_Qinghai_68_05","China","H5N1","2005.496","DQ095653"
"DQ095614","Great_black_headed_gull_Qinghai_2_2005","China","H5N1","2005.496","DQ095654"
"DQ095615","Bar_headed_Goose_Qinghai_60_05","China","H5N1","2005.496","DQ095655"
"DQ095616","Brown_headed_Gull_Qinghai_3_05","China","H5N1","2005.496","DQ095656"
"DQ095617","bar_headed_goose_Qinghai_5_2005","China","H5N1","2005.496","DQ095657"
"DQ095618","Bar_headed_Goose_Qinghai_61_05","China","H5N1","2005.496","DQ095658"
"DQ095619","Bar_headed_Goose_Qinghai_75_05","China","H5N1","2005.496","DQ095659"
"DQ095620","Bar_headed_Goose_Qinghai_62_05","China","H5N1","2005.496","DQ095660"
"DQ095621","Bar_headed_Goose_Qinghai_12_05","China","H5N1","2005.496","DQ095661"
"DQ095622","Bar_headed_Goose_Qinghai_65_05","China","H5N1","2005.496","DQ095662"
"DQ095623","Bar_headed_Goose_Qinghai_67_05","China","H5N1","2005.496","DQ095663"
"DQ095624","Chicken_Yunnan_447_05","China","H5N1","2005.496","DQ095664"
"DQ095625","Chicken_Yunnan_493_05","China","H5N1","2005.496","DQ095665"
"DQ095626","Chicken_Shantou_810_05","China","H5N1","2005.496","DQ095666"
"DQ095627","Quail_Shantou_911_05","China","H5N1","2005.496","DQ095667"
"DQ095628","Goose_Shantou_1621_05","China","H5N1","2005.496","DQ095668"
"DQ095629","Duck_Fujian_1734_05","China","H5N1","2005.496","DQ095669"
"DQ095630","duck_Hunan_114_05","China","H5N1","2005.496","DQ095670"
"DQ095631","Duck_Hunan_191_05","China","H5N1","2005.496","DQ095671"
"DQ137873","bar_headed_goose_Qinghai_0510_05","China","H5N1","2005.496","DQ137874"
"DQ230521","grebe_Novosibirsk_29_2005","Russia","H5N1","2005.496","DQ230523"
"DQ230522","duck_Novosibirsk_56_2005","Russia","H5N1","2005.496","DQ230524"
"DQ320875","duck_Fujian_897_2005","China","H5N1","2005.496","DQ321007"
"DQ320876","chicken_Fujian_1042_2005","China","H5N1","2005.496","DQ321008"
"DQ320896","goose_Guangxi_345_2005","China","H5N1","2005.496","DQ321028"
"DQ320897","quail_Guangxi_575_2005","China","H5N1","2005.496","DQ321029"
"DQ320898","chicken_Guangxi_604_2005","China","H5N1","2005.496","DQ321030"
"DQ320899","duck_Guangxi_793_2005","China","H5N1","2005.496","DQ321031"
"DQ320900","duck_Guangxi_951_2005","China","H5N1","2005.496","DQ321032"
"DQ320901","duck_Guangzhou_20_2005","China","H5N1","2005.496","DQ321033"
"DQ320902","duck_Hunan_127_2005","China","H5N1","2005.496","DQ321034"
"DQ320903","duck_Hunan_139_2005","China","H5N1","2005.496","DQ321035"
"DQ320904","duck_Hunan_149_2005","China","H5N1","2005.496","DQ321036"
"DQ320905","duck_Hunan_152_2005","China","H5N1","2005.496","DQ321037"
"DQ320906","duck_Hunan_157_2005","China","H5N1","2005.496","DQ321038"
"DQ320907","duck_Hunan_160_2005","China","H5N1","2005.496","DQ321039"
"DQ320908","duck_Hunan_166_2005","China","H5N1","2005.496","DQ321040"
"DQ320909","duck_Hunan_182_2005","China","H5N1","2005.496","DQ321041"
"DQ320910","chicken_Hunan_999_2005","China","H5N1","2005.496","DQ321042"
"DQ320911","duck_Hunan_1265_2005","China","H5N1","2005.496","DQ321043"
"DQ320912","duck_Hunan_1608_2005","China","H5N1","2005.496","DQ321044"
"DQ320913","duck_Hunan_1652_2005","China","H5N1","2005.496","DQ321045"
"DQ320915","goose_Shantou_2216_2005","China","H5N1","2005.496","DQ321047"
"DQ320916","migratory_duck_Jiangxi_1653_2005","China","H5N1","2005.496","DQ321048"
"DQ320917","migratory_duck_Jiangxi_1657_2005","China","H5N1","2005.496","DQ321049"
"DQ320918","migratory_duck_Jiangxi_1701_2005","China","H5N1","2005.496","DQ321050"
"DQ320919","migratory_duck_Jiangxi_2136_2005","China","H5N1","2005.496","DQ321051"
"DQ320920","migratory_duck_Jiangxi_2295_2005","China","H5N1","2005.496","DQ321052"
"DQ320921","migratory_duck_Jiangxi_2300_2005","China","H5N1","2005.496","DQ321053"
"DQ320922","Environment_Qinghai_31_2005","China","H5N1","2005.496","DQ321054"
"DQ320925","Chinese_pond_heron_Hong_Kong_18_2005","Hong_Kong","H5N1","2005.496","DQ321057"
"DQ320928","chicken_Salatiga_BBVet_I_2005","Indonesia","H5N1","2005.496","DQ321059"
"DQ320932","chicken_Bantul_BBVet_I_2005","Indonesia","H5N1","2005.496","DQ321063"
"DQ320933","chicken_Wajo_BBVM_2005","Indonesia","H5N1","2005.496","DQ321064"
"DQ320936","duck_Vietnam_S654_2005","Vietnam","H5N1","2005.496","DQ321067"
"DQ320939","duck_Vietnam_568_2005","Vietnam","H5N1","2005.496","DQ321070"
"DQ323672","chicken_Kurgan_3_2005","Russia","H5N1","2005.496","DQ323673"
"DQ334760","chicken_Thailand_Kanchanaburi_CK_160_2005","Thailand","H5N1","2005.496","DQ334762"
"DQ334768","quail_Thailand_Nakhon_Pathom_Q161_2005","Thailand","H5N1","2005.496","DQ334770"
"DQ334776","chicken_Thailand_Nontaburi_CK_162_2005","Thailand","H5N1","2005.496","DQ334778"
"DQ343150","chicken_Hebei_326_2005","China","H5N1","2005.496","DQ349118"
"DQ360835","Thailand_676_2005","Thailand","H5N1","2005.496","DQ360836"
"DQ363918","Cygnus_olor_Astrakhan_Ast05_2_4_2005","Russia","H5N1","2005.496","DQ363919"
"DQ363923","Cygnus_olor_Astrakhan_Ast05_2_7_2005","Russia","H5N1","2005.496","DQ363924"
"DQ366306","duck_Vietnam_1_2005","Vietnam","H5N1","2005.496","DQ366308"
"DQ366314","goose_Vietnam_3_05","Vietnam","H5N1","2005.496","DQ366316"
"DQ366322","duck_Vietnam_8_05","Vietnam","H5N1","2005.496","DQ366324"
"DQ372591","Thailand_NK165_2005","Thailand","H5N1","2005.496","DQ372593"
"DQ387854","mallard_Bavaria_1_2005","Germany","H5N2","2005.496","DQ402042"
"DQ449632","chicken_Kurgan_05_2005","Russia","H5N1","2005.496","DQ449634"
"DQ449640","duck_Kurgan_08_2005","Russia","H5N1","2005.496","DQ449642"
"DQ497643","chicken_Magetan_BBVW_2005","Indonesia","H5N1","2005.496","DQ492992"
"DQ497648","chicken_Purworejo_BBVW_2005","Indonesia","H5N1","2005.496","DQ492997"
"DQ497651","chicken_Gunung_Kidal_BBVW_2005","Indonesia","H5N1","2005.496","DQ493000"
"DQ497659","duck_Parepare_BBVM_2005","Indonesia","H5N1","2005.496","DQ493008"
"DQ497665","chicken_Simalanggang_BPPVI_2005","Indonesia","H5N1","2005.496","DQ493013"
"DQ497666","chicken_Tebing_Tinggi_BPPVI_2005","Indonesia","H5N1","2005.496","DQ493014"
"DQ497667","chicken_Dairi_BPPVI_2005","Indonesia","H5N1","2005.496","DQ493015"
"DQ497668","chicken_Deli_Serdang_BPPVI_2005","Indonesia","H5N1","2005.496","DQ493016"
"DQ497669","chicken_Tarutung_BPPVI_2005","Indonesia","H5N1","2005.496","DQ493017"
"DQ497674","duck_Vietnam_272_2005","Vietnam","H5N1","2005.496","DQ493023"
"DQ497675","mallard_Vietnam_347_2005","Vietnam","H5N1","2005.496","DQ493024"
"DQ497676","chicken_Vietnam_348_2005","Vietnam","H5N1","2005.496","DQ493025"
"DQ497677","mallard_Vietnam_352_2005","Vietnam","H5N1","2005.496","DQ493026"
"DQ497688","duck_Vietnam_N_TB_2005","Vietnam","H5N1","2005.496","DQ493037"
"DQ497689","duck_Vietnam_317_2005","Vietnam","H5N1","2005.496","DQ493038"
"DQ497694","duck_Vietnam_S640_2005","Vietnam","H5N1","2005.496","DQ493043"
"DQ497697","duck_Vietnam_286_2005","Vietnam","H5N1","2005.496","DQ493046"
"DQ497703","chicken_Vietnam_398_2005","Vietnam","H5N1","2005.496","DQ493052"
"DQ497704","duck_Vietnam_376_2005","Vietnam","H5N1","2005.496","DQ493053"
"DQ497705","wild_bird_Vietnam_434_2005","Vietnam","H5N1","2005.496","DQ493054"
"DQ497708","duck_Vietnam_283_2005","Vietnam","H5N1","2005.496","DQ493057"
"DQ497709","duck_Vietnam_557_2005","Vietnam","H5N1","2005.496","DQ493058"
"DQ497711","quail_Vietnam_282_2005","Vietnam","H5N1","2005.496","DQ493060"
"DQ497712","chicken_Vietnam_393_2005","Vietnam","H5N1","2005.496","DQ493061"
"DQ497717","duck_Vietnam_543_2005","Vietnam","H5N1","2005.496","DQ493066"
"DQ497726","Vietnam_CL105_2005","Vietnam","H5N1","2005.496","DQ493075"
"DQ497727","Vietnam_CL115_2005","Vietnam","H5N1","2005.496","DQ493076"
"DQ497728","Vietnam_CL119_2005","Vietnam","H5N1","2005.496","DQ493077"
"DQ497729","Vietnam_CL2009_2005","Vietnam","H5N1","2005.496","DQ493078"
"DQ520855","chicken_Zhejiang_24_2005","China","H5N1","2005.496","DQ520853"
"DQ520856","duck_Hubei_3_2005","China","H5N1","2005.496","DQ520854"
"DQ535724","Vietnam_PEV16T_2005","Vietnam","H5N1","2005.496","DQ535726"
"DQ650659","chicken_Crimea_04_2005","Ukraine","H5N1","2005.496","DQ650661"
"DQ650663","chicken_Crimea_08_2005","Ukraine","H5N1","2005.496","DQ650665"
"DQ659326","St_Jude_H5N1_influenza_seed_virus","Mongolia","H5N1","2005.496","DQ659324"
"DQ826532","mallard_BC_373_2005","Canada","H5N2","2005.496","DQ985168"
"DQ864711","duck_Novosibirsk_02_05","Russia","H5N1","2005.496","DQ864710"
"DQ885610","Thailand_NKFE_2005","Thailand","H5N1","2005.496","DQ885611"
"DQ885612","Thailand_NKNP_2005","Thailand","H5N1","2005.496","DQ885613"
"DQ885614","Thailand_RPFE_2005","Thailand","H5N1","2005.496","DQ885615"
"DQ885616","Thailand_RPNP_2005","Thailand","H5N1","2005.496","DQ885617"
"DQ989987","open_billed_stork_Nakhonsawan_BBD1521J_2005","Thailand","H5N1","2005.496","DQ989989"
"DQ989995","open_billed_stork_Nakhonsawan_BBD2616F_2005","Thailand","H5N1","2005.496","DQ989997"
"DQ990003","open_billed_stork_Nakhonsawan_BBA3011M_2005","Thailand","H5N1","2005.496","DQ990005"
"DQ992714","duck_Guangxi_2775_2005","China","H5N1","2005.496","EF124275"
"DQ992715","duck_Guangxi_2926_2005","China","H5N1","2005.496","EF124276"
"DQ992716","goose_Guangxi_3017_2005","China","H5N1","2005.496","EF124277"
"DQ992717","duck_Guangxi_3085_2005","China","H5N1","2005.496","EF124278"
"DQ992718","chicken_Guangxi_3154_2005","China","H5N1","2005.496","EF124279"
"DQ992719","goose_Guangxi_3316_2005","China","H5N1","2005.496","EF124280"
"DQ992720","duck_Guangxi_3364_2005","China","H5N1","2005.496","EF124281"
"DQ992721","duck_Guangxi_3548_2005","China","H5N1","2005.496","EF124282"
"DQ992722","goose_Guangxi_3714_2005","China","H5N1","2005.496","EF124283"
"DQ992723","duck_Guangxi_3741_2005","China","H5N1","2005.496","EF124284"
"DQ992724","chicken_Guangxi_3791_2005","China","H5N1","2005.496","EF124285"
"DQ992725","duck_Guangxi_3819_2005","China","H5N1","2005.496","EF124286"
"DQ992726","duck_Guangxi_4016_2005","China","H5N1","2005.496","EF124287"
"DQ992727","duck_Guangxi_4184_2005","China","H5N1","2005.496","EF124288"
"DQ992728","duck_Guangxi_4196_2005","China","H5N1","2005.496","EF124289"
"DQ992729","goose_Guangxi_4289_2005","China","H5N1","2005.496","EF124219"
"DQ992730","duck_Guangxi_4428_2005","China","H5N1","2005.496","EF124220"
"DQ992731","goose_Guangxi_4513_2005","China","H5N1","2005.496","EF124221"
"DQ992732","duck_Guangxi_4665_2005","China","H5N1","2005.496","EF124290"
"DQ992733","duck_Guangxi_4830_2005","China","H5N1","2005.496","EF124222"
"DQ992734","chicken_Guangxi_4989_2005","China","H5N1","2005.496","EF124223"
"DQ992735","duck_Guangxi_5075_2005","China","H5N1","2005.496","EF124224"
"DQ992736","duck_Guangxi_5165_2005","China","H5N1","2005.496","EF124225"
"DQ992737","duck_Guangxi_5270_2005","China","H5N1","2005.496","EF124226"
"DQ992738","goose_Guangxi_5414_2005","China","H5N1","2005.496","EF124227"
"DQ992739","duck_Guangxi_5457_2005","China","H5N1","2005.496","EF124228"
"DQ992751","chicken_Guiyang_2147_2005","China","H5N1","2005.496","EF124210"
"DQ992752","chicken_Guiyang_2173_2005","China","H5N1","2005.496","EF124211"
"DQ992753","duck_Guiyang_2231_2005","China","H5N1","2005.496","EF124206"
"DQ992754","duck_Guiyang_3009_2005","China","H5N1","2005.496","EF124304"
"DQ992755","chicken_Guiyang_3055_2005","China","H5N1","2005.496","EF124305"
"DQ992756","duck_Guiyang_3242_2005","China","H5N1","2005.496","EF124306"
"DQ992757","goose_Guiyang_3422_2005","China","H5N1","2005.496","EF124307"
"DQ992758","chicken_Guiyang_3570_2005","China","H5N1","2005.496","EF124308"
"DQ992759","chicken_Guiyang_3721_2005","China","H5N1","2005.496","EF124237"
"DQ992760","duck_Guiyang_3834_2005","China","H5N1","2005.496","EF124302"
"DQ992761","duck_Guiyang_3996_2005","China","H5N1","2005.496","EF124303"
"DQ992762","chicken_Guiyang_4059_2005","China","H5N1","2005.496","EF124238"
"DQ992776","duck_Shantou_13323_2005","China","H5N1","2005.496","EF124243"
"DQ992777","goose_Shantou_18442_2005","China","H5N1","2005.496","EF124244"
"DQ992787","duck_Hunan_5106_2005","China","H5N1","2005.496","EF124250"
"DQ992788","duck_Hunan_5152_2005","China","H5N1","2005.496","EF124251"
"DQ992794","goose_Yunnan_3315_2005","China","H5N1","2005.496","EF124310"
"DQ992795","goose_Yunnan_3720_2005","China","H5N1","2005.496","EF124291"
"DQ992796","goose_Yunnan_4129_2005","China","H5N1","2005.496","EF124292"
"DQ992797","duck_Yunnan_4400_2005","China","H5N1","2005.496","EF124293"
"DQ992798","goose_Yunnan_4494_2005","China","H5N1","2005.496","EF124294"
"DQ992799","duck_Yunnan_4589_2005","China","H5N1","2005.496","EF124295"
"DQ992800","goose_Yunnan_4804_2005","China","H5N1","2005.496","EF124296"
"DQ992801","duck_Yunnan_5133_2005","China","H5N1","2005.496","EF124217"
"DQ992802","duck_Yunnan_5236_2005","China","H5N1","2005.496","EF124300"
"DQ992803","duck_Yunnan_5251_2005","China","H5N1","2005.496","EF124213"
"DQ992805","goose_Yunnan_5539_2005","China","H5N1","2005.496","EF124218"
"DQ992806","duck_Yunnan_5820_2005","China","H5N1","2005.496","EF124214"
"DQ992807","duck_Yunnan_5877_2005","China","H5N1","2005.496","EF124297"
"DQ992808","goose_Yunnan_6027_2005","China","H5N1","2005.496","EF124298"
"DQ992811","goose_Yunnan_6368_2005","China","H5N1","2005.496","EF124215"
"DQ992812","duck_Yunnan_6607_2005","China","H5N1","2005.496","EF124216"
"DQ992819","duck_Fujian_9651_2005","China","H5N1","2005.496","EF124257"
"DQ992820","duck_Fujian_9713_2005","China","H5N1","2005.496","EF124258"
"DQ992821","chicken_Fujian_9821_2005","China","H5N1","2005.496","EF124259"
"DQ992822","chicken_Fujian_10039_2005","China","H5N1","2005.496","EF124260"
"DQ992823","chicken_Fujian_10313_2005","China","H5N1","2005.496","EF124261"
"DQ992825","duck_Fujian_10934_2005","China","H5N1","2005.496","EF124263"
"DQ992826","duck_Fujian_11094_2005","China","H5N1","2005.496","EF124264"
"DQ992827","duck_Fujian_11311_2005","China","H5N1","2005.496","EF124265"
"DQ992828","chicken_Fujian_11933_2005","China","H5N1","2005.496","EF124266"
"DQ992829","duck_Fujian_12032_2005","China","H5N1","2005.496","EF124267"
"DQ992830","chicken_Fujian_12239_2005","China","H5N1","2005.496","EF124340"
"EF112273","open_billed_stork_Nakhonsawan_BBD1221J_05","Thailand","H5N1","2005.496","EF112319"
"EF112274","open_billed_stork_Nakhonsawan_BBD1421J_05","Thailand","H5N1","2005.496","EF112320"
"EF112275","open_billed_stork_Nakhonsawan_BBD1621J_05","Thailand","H5N1","2005.496","EF112321"
"EF112276","open_billed_stork_Nakhonsawan_BBD1721J_05","Thailand","H5N1","2005.496","EF112322"
"EF112277","open_billed_stork_Nakhonsawan_BBD1821J_05","Thailand","H5N1","2005.496","EF112323"
"EF112278","open_billed_stork_Nakhonsawan_BBD2316F_05","Thailand","H5N1","2005.496","EF112324"
"EF112279","open_billed_stork_Nakhonsawan_BBD2416F_05","Thailand","H5N1","2005.496","EF112326"
"EF112280","open_billed_stork_Nakhonsawan_BBD3009M_05","Thailand","H5N1","2005.496","EF112327"
"EF112281","open_billed_stork_Nakhonsawan_BBD3209M_05","Thailand","H5N1","2005.496","EF112328"
"EF112282","open_billed_stork_Nakhonsawan_BBD3309M_05","Thailand","H5N1","2005.496","EF112329"
"EF112283","open_billed_stork_Nakhonsawan_BBD3509M_05","Thailand","H5N1","2005.496","EF112330"
"EF112284","open_billed_stork_Nakhonsawan_BBA2611M_05","Thailand","H5N1","2005.496","EF112332"
"EF112285","open_billed_stork_Nakhonsawan_BBA2811M_05","Thailand","H5N1","2005.496","EF112334"
"EF112286","open_billed_stork_Nakhonsawan_BBA2911M_05","Thailand","H5N1","2005.496","EF112335"
"EF112287","open_billed_stork_Nakhonsawan_BBD4011M_05","Thailand","H5N1","2005.496","EF112339"
"EF112288","open_billed_stork_Nakhonsawan_BBD4211M_05","Thailand","H5N1","2005.496","EF112340"
"EF112289","open_billed_stork_Nakhonsawan_BBD4411M_05","Thailand","H5N1","2005.496","EF112341"
"EF112290","open_billed_stork_Nakhonsawan_BBD3516M_05","Thailand","H5N1","2005.496","EF112342"
"EF112291","open_billed_stork_Nakhonsawan_BBD3616M_05","Thailand","H5N1","2005.496","EF112343"
"EF112292","open_billed_stork_Nakhonsawan_BBA0627May_05","Thailand","H5N1","2005.496","EF112344"
"EF124794","Owstons_civet_Vietnam_1_2005","Vietnam","H5N1","2005.496","EF124796"
"EF178506","tree_sparrow_Thailand_VSMU_16_RBR_2005","Thailand","H5N1","2005.496","EF178507"
"EF178517","golden_pheasant_Thailand_VSMU_21_SPB_2005","Thailand","H5N1","2005.496","EF178519"
"EF205154","chicken_Suzdalka_06_05","Russia","H5N1","2005.496","EF205168"
"EF205155","chicken_Omsk_14_05","Russia","H5N1","2005.496","EF205169"
"EF205156","goose_Suzdalka_10_05","Russia","H5N1","2005.496","EF205170"
"EF205157","goose_Krasnoozerskoye_627_2005","Russia","H5N1","2005.496","EF205171"
"EF205158","turkey_Suzdalka_12_05","Russia","H5N1","2005.496","EF205172"
"EF205160","chicken_Tula_4_05","Russia","H5N1","2005.496","EF205174"
"EF456798","Viet_Nam_JP4207_2005","Vietnam","H5N1","2005.496","EF456800"
"EF456799","Viet_Nam_JP14_2005","Vietnam","H5N1","2005.496","EF456801"
"EF456803","Viet_Nam_HN30408_2005","Vietnam","H5N1","2005.496","EF456804"
"EF456805","Cambodia_JP52a_2005","Cambodia","H5N1","2005.496","EF456793"
"EF473073","chicken_Cambodia_013LC1b_2005","Cambodia","H5N1","2005.496","EF473076"
"EF473074","chicken_Cambodia_022LC3b_2005","Cambodia","H5N1","2005.496","EF473078"
"EF473075","goose_Cambodia_022b_2005","Cambodia","H5N1","2005.496","EF473067"
"EF566196","duck_Vietnam_NCVD07_2005","Vietnam","H5N1","2005.496","CY094841"
"EF566201","duck_Vietnam_NCVD04_2005","Vietnam","H5N1","2005.496","CY094833"
"EF566202","muscovy_duck_Vietnam_NCVD02_2005","Vietnam","H5N1","2005.496","CY031629"
"EF566204","duck_Vietnam_NCVD05_2005","Vietnam","H5N1","2005.496","CY034232"
"EF597258","duck_Jiang_Xi_1286_2005","China","H5N2","2005.496","EF597303"
"EF597260","migratory_duck_Jiang_Xi_13487_2005","China","H5N3","2005.496","EF597321"
"EF597261","goose_Gui_Yang_3799_2005","China","H5N2","2005.496","EF597305"
"EF607854","duck_P454069_2005","USA","H5N1","2005.496","EF607896"
"EF619980","turkey_Turkey_1_2005","Turkey","H5N1","2005.496","EF619973"
"EU118128","duck_Vietnam_5001_2005","Vietnam","H5N1","2005.496","EU118137"
"EU118129","duck_Vietnam_5003_2005","Vietnam","H5N1","2005.496","EU118138"
"EU118130","duck_Vietnam_5004_2005","Vietnam","H5N1","2005.496","EU118139"
"EU118131","duck_Vietnam_5082_2005","Vietnam","H5N1","2005.496","EU118140"
"EU118133","chicken_Vietnam_G62_2005","Vietnam","H5N1","2005.496","EU118142"
"EU118134","chicken_Vietnam_TY9_2005","Vietnam","H5N1","2005.496","EU118143"
"EU118135","chicken_Vietnam_TY25_2005","Vietnam","H5N1","2005.496","EU118144"
"EU118136","chicken_Vietnam_TY31_2005","Vietnam","H5N1","2005.496","EU118127"
"EU124049","Chicken_Indonesia_Wates1_2005","Indonesia","H5N1","2005.496","EU124055"
"EU124050","Chicken_Indonesia_Wates130_2005","Indonesia","H5N1","2005.496","EU124056"
"EU124051","Chicken_Indonesia_Wates77_2005","Indonesia","H5N1","2005.496","EU124057"
"EU124052","Chicken_Indonesia_Wates80_2005","Indonesia","H5N1","2005.496","EU124058"
"EU124053","Chicken_Indonesia_Wates126_2005","Indonesia","H5N1","2005.496","EU124059"
"EU124054","Chicken_Indonesia_Wates83_2005","Indonesia","H5N1","2005.496","EU124060"
"EU124105","Duck_Madiun_BBVW1358_2005","Indonesia","H5N1","2005.496","EU124132"
"EU124107","Duck_Bufeleng_BPPV1_2005","Indonesia","H5N1","2005.496","EU124074"
"EU146624","Indonesia_6_2005","Indonesia","H5N1","2005.496","EU146625"
"EU146632","Indonesia_7_2005","Indonesia","H5N1","2005.496","EU146633"
